2026-08-14 13:00:36,531 | INFO | utils.human_approval | Approval requests pending: 1
2026-08-14 13:00:36,537 | INFO | utils.human_approval | Tool requested: create_customer
2026-08-14 13:00:36,537 | INFO | utils.human_approval | Arguments: {"displayName":"Contoso Ltd","type":"Company","addressLine1":"123 Main Street","city":"Chennai","state":"Tamil Nadu","country":"India","postalCode":"600001","phoneNumber":"9876543210","email":"contact@contoso.com","website":"https://contoso.com"}
2026-08-14 13:00:43,062 | INFO | utils.human_approval | Approval decision: Approved
2026-08-14 13:00:43,062 | INFO | agent_framework | Function name: create_customer
2026-08-14 13:00:43,062 | ERROR | agent_framework | Function failed. Error: create_customer() got an unexpected keyword argument 'displayName'
2026-08-14 13:00:43,062 | INFO | agent_framework | Function duration: 0.000041s
2026-08-14 13:00:43,062 | WARNING | agent_framework | Function 'create_customer' raised an exception; returning an error result to the model. Set include_detailed_errors=True for the full detail. Exception: TypeError("create_customer() got an unexpected keyword argument 'displayName'")
2026-08-14 13:00:47,273 | INFO | utils.human_approval | Approval requests pending: 1
2026-08-14 13:00:47,273 | INFO | utils.human_approval | Tool requested: create_customer
2026-08-14 13:00:47,273 | INFO | utils.human_approval | Arguments: {"displayName":"Contoso Ltd","type":"Company","addressLine1":"123 Main Street","city":"Chennai","state":"Tamil Nadu","country":"India","postalCode":"600001","phoneNumber":"9876543210","email":"contact@contoso.com","website":"https://contoso.com"}
2026-08-14 13:00:50,530 | INFO | utils.human_approval | Approval decision: Approved
2026-08-14 13:00:50,532 | INFO | agent_framework | Function name: create_customer
2026-08-14 13:00:50,532 | ERROR | agent_framework | Function failed. Error: create_customer() got an unexpected keyword argument 'displayName'
2026-08-14 13:00:50,532 | INFO | agent_framework | Function duration: 0.000037s
2026-08-14 13:00:50,532 | WARNING | agent_framework | Function 'create_customer' raised an exception; returning an error result to the model. Set include_detailed_errors=True for the full detail. Exception: TypeError("create_customer() got an unexpected keyword argument 'displayName'")
